transcript_id,num_exon
gnl|WGS:NHYD|auto007809,6
gnl|WGS:NHYD|auto007811,10
gnl|WGS:NHYD|auto007813,4
gnl|WGS:NHYD|auto007817,3
gnl|WGS:NHYD|auto007821,6
gnl|WGS:NHYD|auto007822,1
gnl|WGS:NHYD|auto007825,4
gnl|WGS:NHYD|auto007827,1
gnl|WGS:NHYD|auto007836,3
gnl|WGS:NHYD|auto007839,7
gnl|WGS:NHYD|auto007841,20
gnl|WGS:NHYD|auto007843,7
gnl|WGS:NHYD|auto007845,6
gnl|WGS:NHYD|auto007847,16
gnl|WGS:NHYD|auto007849,5
gnl|WGS:NHYD|auto007851,6
gnl|WGS:NHYD|auto007853,9
gnl|WGS:NHYD|auto007855,3
gnl|WGS:NHYD|auto007857,3
gnl|WGS:NHYD|auto007859,12
gnl|WGS:NHYD|auto007861,39
gnl|WGS:NHYD|auto007863,15
gnl|WGS:NHYD|auto007867,5
gnl|WGS:NHYD|auto007873,2
gnl|WGS:NHYD|auto007875,2
gnl|WGS:NHYD|auto007885,3
gnl|WGS:NHYD|auto007889,2
gnl|WGS:NHYD|auto007891,2
gnl|WGS:NHYD|auto007897,5
gnl|WGS:NHYD|auto007899,10
gnl|WGS:NHYD|auto007909,2
gnl|WGS:NHYD|auto007911,3
gnl|WGS:NHYD|auto007914,1
gnl|WGS:NHYD|auto007917,26
gnl|WGS:NHYD|auto007919,5
gnl|WGS:NHYD|auto007925,5
gnl|WGS:NHYD|auto007927,5
gnl|WGS:NHYD|auto007929,4
gnl|WGS:NHYD|auto007931,3
gnl|WGS:NHYD|auto007933,4
gnl|WGS:NHYD|auto007935,7
gnl|WGS:NHYD|auto007937,6
gnl|WGS:NHYD|auto007939,2
gnl|WGS:NHYD|auto007941,4
gnl|WGS:NHYD|auto007943,7
gnl|WGS:NHYD|auto007945,6
gnl|WGS:NHYD|auto007947,17
gnl|WGS:NHYD|auto007949,2
gnl|WGS:NHYD|auto007951,9
gnl|WGS:NHYD|auto007953,9
gnl|WGS:NHYD|auto007955,23
gnl|WGS:NHYD|auto007957,7
gnl|WGS:NHYD|auto007959,5
gnl|WGS:NHYD|auto007961,3
gnl|WGS:NHYD|auto007963,3
gnl|WGS:NHYD|auto007965,3
gnl|WGS:NHYD|auto007967,3
gnl|WGS:NHYD|auto007969,14
gnl|WGS:NHYD|auto007971,3
gnl|WGS:NHYD|auto007973,6
gnl|WGS:NHYD|auto007975,22
gnl|WGS:NHYD|auto007977,5
gnl|WGS:NHYD|auto007979,19
gnl|WGS:NHYD|auto007981,12
gnl|WGS:NHYD|auto007983,9
gnl|WGS:NHYD|auto007987,3
gnl|WGS:NHYD|auto007989,2
gnl|WGS:NHYD|auto007991,6
gnl|WGS:NHYD|auto007993,3
gnl|WGS:NHYD|auto007995,4
gnl|WGS:NHYD|auto007997,3
gnl|WGS:NHYD|auto007999,9
gnl|WGS:NHYD|auto008001,12
gnl|WGS:NHYD|auto008003,9
gnl|WGS:NHYD|auto008005,11
gnl|WGS:NHYD|auto008007,8
gnl|WGS:NHYD|auto008009,8
gnl|WGS:NHYD|auto008011,10
gnl|WGS:NHYD|auto008013,20
gnl|WGS:NHYD|auto008015,5
gnl|WGS:NHYD|auto008017,9
gnl|WGS:NHYD|auto008019,11
gnl|WGS:NHYD|auto008021,8
gnl|WGS:NHYD|auto008023,4
gnl|WGS:NHYD|auto008025,4
gnl|WGS:NHYD|auto008027,5
gnl|WGS:NHYD|auto008029,2
gnl|WGS:NHYD|auto008030,1
gnl|WGS:NHYD|auto008031,1
gnl|WGS:NHYD|auto008032,1
gnl|WGS:NHYD|auto008037,3
gnl|WGS:NHYD|auto008039,5
gnl|WGS:NHYD|auto008041,2
gnl|WGS:NHYD|auto008043,9
gnl|WGS:NHYD|auto008045,5
gnl|WGS:NHYD|auto008047,4
gnl|WGS:NHYD|auto008049,5
gnl|WGS:NHYD|auto008051,5
gnl|WGS:NHYD|auto008053,12
gnl|WGS:NHYD|auto008055,5
gnl|WGS:NHYD|auto008057,10
gnl|WGS:NHYD|auto008063,11
gnl|WGS:NHYD|auto008065,7
gnl|WGS:NHYD|auto008067,20
gnl|WGS:NHYD|auto008069,21
gnl|WGS:NHYD|auto008071,6
gnl|WGS:NHYD|auto008073,16
gnl|WGS:NHYD|auto008077,9
gnl|WGS:NHYD|auto008079,6
gnl|WGS:NHYD|auto008081,9
gnl|WGS:NHYD|auto008083,5
gnl|WGS:NHYD|auto008085,3
gnl|WGS:NHYD|auto008091,2
gnl|WGS:NHYD|auto008101,11
gnl|WGS:NHYD|auto008103,1
gnl|WGS:NHYD|auto008104,3
gnl|WGS:NHYD|auto008107,8
gnl|WGS:NHYD|auto008111,1
gnl|WGS:NHYD|auto008119,4
gnl|WGS:NHYD|auto008121,5
gnl|WGS:NHYD|auto008127,3
gnl|WGS:NHYD|auto008129,2
gnl|WGS:NHYD|auto008131,1
gnl|WGS:NHYD|auto008132,5
gnl|WGS:NHYD|auto008135,15
gnl|WGS:NHYD|auto008141,12
gnl|WGS:NHYD|auto008143,13
gnl|WGS:NHYD|auto008145,4
gnl|WGS:NHYD|auto008147,5
gnl|WGS:NHYD|auto008149,18
gnl|WGS:NHYD|auto008152,1
gnl|WGS:NHYD|auto008155,3
gnl|WGS:NHYD|auto008157,6
gnl|WGS:NHYD|auto008159,2
gnl|WGS:NHYD|auto008161,3
gnl|WGS:NHYD|auto008163,15
gnl|WGS:NHYD|auto008167,4
gnl|WGS:NHYD|auto008171,6
gnl|WGS:NHYD|auto008172,1
gnl|WGS:NHYD|auto008175,6
gnl|WGS:NHYD|auto008177,2
gnl|WGS:NHYD|auto008179,8
gnl|WGS:NHYD|auto008181,11
gnl|WGS:NHYD|auto008183,8
gnl|WGS:NHYD|auto008185,1
gnl|WGS:NHYD|auto008186,2
gnl|WGS:NHYD|auto008189,3
gnl|WGS:NHYD|auto008195,3
gnl|WGS:NHYD|auto008197,3
gnl|WGS:NHYD|auto008199,2
gnl|WGS:NHYD|auto008203,3
gnl|WGS:NHYD|auto008221,4
gnl|WGS:NHYD|auto008229,3
gnl|WGS:NHYD|auto008233,4
gnl|WGS:NHYD|auto008235,6
gnl|WGS:NHYD|auto008237,12
gnl|WGS:NHYD|auto008239,4
gnl|WGS:NHYD|auto008241,11
gnl|WGS:NHYD|auto008243,11
gnl|WGS:NHYD|auto008245,3
gnl|WGS:NHYD|auto008247,14
gnl|WGS:NHYD|auto008249,12
gnl|WGS:NHYD|auto008251,16
gnl|WGS:NHYD|auto008253,6
gnl|WGS:NHYD|auto008255,4
gnl|WGS:NHYD|auto008257,10
gnl|WGS:NHYD|auto008259,7
gnl|WGS:NHYD|auto008261,4
gnl|WGS:NHYD|auto008263,1
gnl|WGS:NHYD|auto008264,5
gnl|WGS:NHYD|auto008267,5
gnl|WGS:NHYD|auto008269,6
gnl|WGS:NHYD|auto008271,5
gnl|WGS:NHYD|auto008273,3
gnl|WGS:NHYD|auto008275,13
gnl|WGS:NHYD|auto008277,9
gnl|WGS:NHYD|auto008279,2
gnl|WGS:NHYD|auto008281,6
gnl|WGS:NHYD|auto008283,2
gnl|WGS:NHYD|auto008285,2
gnl|WGS:NHYD|auto008287,2
gnl|WGS:NHYD|auto008289,4
gnl|WGS:NHYD|auto008301,1
gnl|WGS:NHYD|auto008305,6
gnl|WGS:NHYD|auto008307,2
gnl|WGS:NHYD|auto008309,3
gnl|WGS:NHYD|auto008313,1
gnl|WGS:NHYD|auto008317,2
gnl|WGS:NHYD|auto008319,2
gnl|WGS:NHYD|auto008321,3
gnl|WGS:NHYD|auto008323,1
gnl|WGS:NHYD|auto008324,11
gnl|WGS:NHYD|auto008327,4
gnl|WGS:NHYD|auto008329,9
gnl|WGS:NHYD|auto008331,5
gnl|WGS:NHYD|auto008333,8
gnl|WGS:NHYD|auto008335,5
gnl|WGS:NHYD|auto008337,5
gnl|WGS:NHYD|auto008339,12
gnl|WGS:NHYD|auto008341,6
gnl|WGS:NHYD|auto008343,4
gnl|WGS:NHYD|auto008345,21
gnl|WGS:NHYD|auto008347,8
gnl|WGS:NHYD|auto008349,9
gnl|WGS:NHYD|auto008351,7
gnl|WGS:NHYD|auto008353,16
gnl|WGS:NHYD|auto008355,3
gnl|WGS:NHYD|auto008357,5
gnl|WGS:NHYD|auto008359,3
gnl|WGS:NHYD|auto008361,9
gnl|WGS:NHYD|auto008363,9
gnl|WGS:NHYD|auto008365,9
gnl|WGS:NHYD|auto008367,23
gnl|WGS:NHYD|auto008369,2
gnl|WGS:NHYD|auto008371,4
gnl|WGS:NHYD|auto008373,5
gnl|WGS:NHYD|auto008375,14
gnl|WGS:NHYD|auto008377,6
gnl|WGS:NHYD|auto008379,3
gnl|WGS:NHYD|auto008381,12
gnl|WGS:NHYD|auto008383,3
gnl|WGS:NHYD|auto008385,8
gnl|WGS:NHYD|auto008391,1
gnl|WGS:NHYD|auto008392,3
gnl|WGS:NHYD|auto008405,2
gnl|WGS:NHYD|auto008409,4
gnl|WGS:NHYD|auto008411,4
gnl|WGS:NHYD|auto008415,4
gnl|WGS:NHYD|auto008423,4
gnl|WGS:NHYD|auto008425,2
gnl|WGS:NHYD|auto008427,2
gnl|WGS:NHYD|auto008431,10
gnl|WGS:NHYD|auto008433,7
gnl|WGS:NHYD|auto008437,8
gnl|WGS:NHYD|auto008439,4
gnl|WGS:NHYD|auto008441,3
gnl|WGS:NHYD|auto008443,2
gnl|WGS:NHYD|auto008445,4
gnl|WGS:NHYD|auto008447,8
gnl|WGS:NHYD|auto008450,14
gnl|WGS:NHYD|auto008453,4
gnl|WGS:NHYD|auto008463,2
gnl|WGS:NHYD|auto008464,1
gnl|WGS:NHYD|auto008467,1
gnl|WGS:NHYD|auto008469,6
gnl|WGS:NHYD|auto008471,5
gnl|WGS:NHYD|auto008473,8
gnl|WGS:NHYD|auto008475,11
gnl|WGS:NHYD|auto008479,3
gnl|WGS:NHYD|auto008481,3
gnl|WGS:NHYD|auto008482,1
gnl|WGS:NHYD|auto008485,2
gnl|WGS:NHYD|auto008487,13
gnl|WGS:NHYD|auto008489,6
gnl|WGS:NHYD|auto008491,9
gnl|WGS:NHYD|auto008493,11
gnl|WGS:NHYD|auto008495,4
gnl|WGS:NHYD|auto008497,4
gnl|WGS:NHYD|auto008503,4
gnl|WGS:NHYD|auto008505,8
gnl|WGS:NHYD|auto008507,9
gnl|WGS:NHYD|auto008509,5
gnl|WGS:NHYD|auto008511,3
gnl|WGS:NHYD|auto008516,1
gnl|WGS:NHYD|auto008519,10
gnl|WGS:NHYD|auto008521,1
gnl|WGS:NHYD|auto008525,2
gnl|WGS:NHYD|auto008527,13
gnl|WGS:NHYD|auto008529,12
gnl|WGS:NHYD|auto008531,2
gnl|WGS:NHYD|auto008537,5
gnl|WGS:NHYD|auto008539,11
gnl|WGS:NHYD|auto008541,7
gnl|WGS:NHYD|auto008543,5
gnl|WGS:NHYD|auto008545,9
gnl|WGS:NHYD|auto008547,10
gnl|WGS:NHYD|auto008551,3
gnl|WGS:NHYD|auto008553,2
gnl|WGS:NHYD|auto008555,7
gnl|WGS:NHYD|auto008557,7
gnl|WGS:NHYD|auto008559,1
gnl|WGS:NHYD|auto008560,7
gnl|WGS:NHYD|auto008563,18
gnl|WGS:NHYD|auto008565,3
gnl|WGS:NHYD|auto008567,14
gnl|WGS:NHYD|auto008573,8
gnl|WGS:NHYD|auto008575,2
gnl|WGS:NHYD|auto008577,11
gnl|WGS:NHYD|auto008585,1
gnl|WGS:NHYD|auto008587,6
gnl|WGS:NHYD|auto008599,3
gnl|WGS:NHYD|auto008601,2
gnl|WGS:NHYD|auto008604,4
gnl|WGS:NHYD|auto008607,5
gnl|WGS:NHYD|auto008609,1
gnl|WGS:NHYD|auto008617,5
gnl|WGS:NHYD|auto008619,4
gnl|WGS:NHYD|auto008621,1
gnl|WGS:NHYD|auto008622,3
gnl|WGS:NHYD|auto008625,19
gnl|WGS:NHYD|auto008627,2
gnl|WGS:NHYD|auto008629,5
gnl|WGS:NHYD|auto008631,4
gnl|WGS:NHYD|auto008633,9
gnl|WGS:NHYD|auto008635,12
gnl|WGS:NHYD|auto008637,6
gnl|WGS:NHYD|auto008639,7
gnl|WGS:NHYD|auto008641,9
gnl|WGS:NHYD|auto008643,5
gnl|WGS:NHYD|auto008645,4
gnl|WGS:NHYD|auto008647,12
gnl|WGS:NHYD|auto008649,15
gnl|WGS:NHYD|auto008651,6
gnl|WGS:NHYD|auto008653,11
gnl|WGS:NHYD|auto008655,7
gnl|WGS:NHYD|auto008657,11
gnl|WGS:NHYD|auto008659,1
gnl|WGS:NHYD|auto008660,3
gnl|WGS:NHYD|auto008663,1
gnl|WGS:NHYD|auto008664,4
gnl|WGS:NHYD|auto008667,4
gnl|WGS:NHYD|auto008669,19
gnl|WGS:NHYD|auto008671,5
gnl|WGS:NHYD|auto008673,3
gnl|WGS:NHYD|auto008675,5
gnl|WGS:NHYD|auto008677,3
gnl|WGS:NHYD|auto008679,3
gnl|WGS:NHYD|auto008681,8
gnl|WGS:NHYD|auto008683,6
gnl|WGS:NHYD|auto008685,8
gnl|WGS:NHYD|auto008687,4
gnl|WGS:NHYD|auto008689,5
gnl|WGS:NHYD|auto008691,25
gnl|WGS:NHYD|auto008693,5
gnl|WGS:NHYD|auto008695,4
gnl|WGS:NHYD|auto008697,3
gnl|WGS:NHYD|auto008699,7
gnl|WGS:NHYD|auto008701,6
gnl|WGS:NHYD|auto008711,3
gnl|WGS:NHYD|auto008717,1
gnl|WGS:NHYD|auto008720,1
gnl|WGS:NHYD|auto008723,3
gnl|WGS:NHYD|auto008725,3
gnl|WGS:NHYD|auto008727,3
gnl|WGS:NHYD|auto008733,7
gnl|WGS:NHYD|auto008737,3
gnl|WGS:NHYD|auto008739,7
gnl|WGS:NHYD|auto008743,3
gnl|WGS:NHYD|auto008752,4
gnl|WGS:NHYD|auto008755,2
gnl|WGS:NHYD|auto008757,1
gnl|WGS:NHYD|auto008759,2
gnl|WGS:NHYD|auto008761,11
gnl|WGS:NHYD|auto008763,5
gnl|WGS:NHYD|auto008765,17
gnl|WGS:NHYD|auto008767,5
gnl|WGS:NHYD|auto008769,34
gnl|WGS:NHYD|auto008771,3
gnl|WGS:NHYD|auto008773,5
gnl|WGS:NHYD|auto008775,3
gnl|WGS:NHYD|auto008777,10
gnl|WGS:NHYD|auto008779,5
gnl|WGS:NHYD|auto008781,17
gnl|WGS:NHYD|auto008789,3
gnl|WGS:NHYD|auto008791,7
gnl|WGS:NHYD|auto008793,5
gnl|WGS:NHYD|auto008794,1
gnl|WGS:NHYD|auto008799,7
gnl|WGS:NHYD|auto008801,6
gnl|WGS:NHYD|auto008805,3
gnl|WGS:NHYD|auto008807,7
gnl|WGS:NHYD|auto008809,10
gnl|WGS:NHYD|auto008811,10
gnl|WGS:NHYD|auto008813,9
gnl|WGS:NHYD|auto008815,2
gnl|WGS:NHYD|auto008816,1
gnl|WGS:NHYD|auto008819,6
gnl|WGS:NHYD|auto008821,19
gnl|WGS:NHYD|auto008823,8
gnl|WGS:NHYD|auto008825,7
gnl|WGS:NHYD|auto008827,21
gnl|WGS:NHYD|auto008829,8
gnl|WGS:NHYD|auto008831,16
gnl|WGS:NHYD|auto008833,5
gnl|WGS:NHYD|auto008839,3
gnl|WGS:NHYD|auto008849,5
gnl|WGS:NHYD|auto008851,5
gnl|WGS:NHYD|auto008853,3
gnl|WGS:NHYD|auto008861,5
gnl|WGS:NHYD|auto008865,5
gnl|WGS:NHYD|auto008867,10
gnl|WGS:NHYD|auto008869,2
gnl|WGS:NHYD|auto008871,8
gnl|WGS:NHYD|auto008873,6
gnl|WGS:NHYD|auto008875,5
gnl|WGS:NHYD|auto008877,2
gnl|WGS:NHYD|auto008879,12
gnl|WGS:NHYD|auto008881,1
gnl|WGS:NHYD|auto008882,1
gnl|WGS:NHYD|auto008885,1
gnl|WGS:NHYD|auto008887,1
gnl|WGS:NHYD|auto008891,2
gnl|WGS:NHYD|auto008893,2
gnl|WGS:NHYD|auto008895,3
gnl|WGS:NHYD|auto008897,25
gnl|WGS:NHYD|auto008899,6
gnl|WGS:NHYD|auto008901,5
gnl|WGS:NHYD|auto008903,14
gnl|WGS:NHYD|auto008905,11
gnl|WGS:NHYD|auto008907,6
gnl|WGS:NHYD|auto008909,10
gnl|WGS:NHYD|auto008911,11
gnl|WGS:NHYD|auto008913,6
gnl|WGS:NHYD|auto008915,25
gnl|WGS:NHYD|auto008917,6
gnl|WGS:NHYD|auto008919,10
gnl|WGS:NHYD|auto008921,13
gnl|WGS:NHYD|auto008923,20
gnl|WGS:NHYD|auto008925,3
gnl|WGS:NHYD|auto008927,3
gnl|WGS:NHYD|auto008929,3
gnl|WGS:NHYD|auto008931,21
gnl|WGS:NHYD|auto008933,4
gnl|WGS:NHYD|auto008935,11
gnl|WGS:NHYD|auto008937,6
gnl|WGS:NHYD|auto008939,4
gnl|WGS:NHYD|auto008940,1
gnl|WGS:NHYD|auto008943,1
gnl|WGS:NHYD|auto008944,12
gnl|WGS:NHYD|auto008947,15
gnl|WGS:NHYD|auto008949,6
gnl|WGS:NHYD|auto008951,4
gnl|WGS:NHYD|auto008953,3
gnl|WGS:NHYD|auto008955,2
gnl|WGS:NHYD|auto008957,1
gnl|WGS:NHYD|auto008963,1
gnl|WGS:NHYD|auto008967,15
gnl|WGS:NHYD|auto008969,6
gnl|WGS:NHYD|auto008973,2
gnl|WGS:NHYD|auto008975,16
gnl|WGS:NHYD|auto008977,9
gnl|WGS:NHYD|auto008979,1
gnl|WGS:NHYD|auto008983,7
gnl|WGS:NHYD|auto008985,5
gnl|WGS:NHYD|auto008987,13
gnl|WGS:NHYD|auto008989,15
gnl|WGS:NHYD|auto008991,8
gnl|WGS:NHYD|auto008993,17
gnl|WGS:NHYD|auto008995,6
gnl|WGS:NHYD|auto008997,4
gnl|WGS:NHYD|auto009000,3
gnl|WGS:NHYD|auto009003,11
gnl|WGS:NHYD|auto009006,1
gnl|WGS:NHYD|auto009007,1
gnl|WGS:NHYD|auto009008,1
gnl|WGS:NHYD|auto009009,1
gnl|WGS:NHYD|auto009010,1
gnl|WGS:NHYD|auto009011,1
gnl|WGS:NHYD|auto009023,12
gnl|WGS:NHYD|auto009025,6
gnl|WGS:NHYD|auto009027,1
gnl|WGS:NHYD|auto009049,3
gnl|WGS:NHYD|auto009051,2
gnl|WGS:NHYD|auto009053,3
gnl|WGS:NHYD|auto009055,7
gnl|WGS:NHYD|auto009057,16
gnl|WGS:NHYD|auto009059,18
gnl|WGS:NHYD|auto009061,4
gnl|WGS:NHYD|auto009063,11
gnl|WGS:NHYD|auto009065,30
gnl|WGS:NHYD|auto009067,17
gnl|WGS:NHYD|auto009068,1
gnl|WGS:NHYD|auto009073,9
gnl|WGS:NHYD|auto009075,4
gnl|WGS:NHYD|auto009077,8
gnl|WGS:NHYD|auto009079,8
gnl|WGS:NHYD|auto009083,5
gnl|WGS:NHYD|auto009087,1
gnl|WGS:NHYD|auto009088,1
gnl|WGS:NHYD|auto009093,15
gnl|WGS:NHYD|auto009096,1
gnl|WGS:NHYD|auto009097,3
gnl|WGS:NHYD|auto009103,3
gnl|WGS:NHYD|auto009105,5
gnl|WGS:NHYD|auto009114,1
gnl|WGS:NHYD|auto009117,3
gnl|WGS:NHYD|auto009119,10
gnl|WGS:NHYD|auto009121,3
gnl|WGS:NHYD|auto009123,1
gnl|WGS:NHYD|auto009127,3
gnl|WGS:NHYD|auto009129,7
gnl|WGS:NHYD|auto009134,3
gnl|WGS:NHYD|auto009137,6
gnl|WGS:NHYD|auto009139,2
gnl|WGS:NHYD|auto009141,5
gnl|WGS:NHYD|auto009143,4
gnl|WGS:NHYD|auto009145,3
gnl|WGS:NHYD|auto009147,3
gnl|WGS:NHYD|auto009149,7
gnl|WGS:NHYD|auto009151,4
gnl|WGS:NHYD|auto009153,8
gnl|WGS:NHYD|auto009155,3
gnl|WGS:NHYD|auto009157,3
gnl|WGS:NHYD|auto009159,11
gnl|WGS:NHYD|auto009161,8
gnl|WGS:NHYD|auto009163,5
gnl|WGS:NHYD|auto009165,3
gnl|WGS:NHYD|auto009166,1
gnl|WGS:NHYD|auto009169,3
gnl|WGS:NHYD|auto009171,10
gnl|WGS:NHYD|auto009173,4
gnl|WGS:NHYD|auto009175,3
gnl|WGS:NHYD|auto009179,1
gnl|WGS:NHYD|auto009187,4
gnl|WGS:NHYD|auto009189,3
gnl|WGS:NHYD|auto009193,7
gnl|WGS:NHYD|auto009195,13
gnl|WGS:NHYD|auto009197,8
gnl|WGS:NHYD|auto009199,4
gnl|WGS:NHYD|auto009201,4
gnl|WGS:NHYD|auto009203,4
gnl|WGS:NHYD|auto009205,4
gnl|WGS:NHYD|auto009207,4
gnl|WGS:NHYD|auto009209,12
gnl|WGS:NHYD|auto009211,7
gnl|WGS:NHYD|auto009213,5
gnl|WGS:NHYD|auto009215,2
gnl|WGS:NHYD|auto009217,1
gnl|WGS:NHYD|auto009218,4
gnl|WGS:NHYD|auto009221,9
gnl|WGS:NHYD|auto009227,2
gnl|WGS:NHYD|auto009231,2
gnl|WGS:NHYD|auto009233,2
gnl|WGS:NHYD|auto009235,2
gnl|WGS:NHYD|auto009237,4
gnl|WGS:NHYD|auto009241,3
gnl|WGS:NHYD|auto009243,7
gnl|WGS:NHYD|auto009245,3
gnl|WGS:NHYD|auto009247,5
gnl|WGS:NHYD|auto009249,4
gnl|WGS:NHYD|auto009251,3
gnl|WGS:NHYD|auto009253,2
gnl|WGS:NHYD|auto009261,2
gnl|WGS:NHYD|auto009263,4
gnl|WGS:NHYD|auto009264,1
gnl|WGS:NHYD|auto009267,19
gnl|WGS:NHYD|auto009269,5
gnl|WGS:NHYD|auto009273,4
gnl|WGS:NHYD|auto009274,1
gnl|WGS:NHYD|auto009281,4
gnl|WGS:NHYD|auto009285,1
gnl|WGS:NHYD|auto009291,3
gnl|WGS:NHYD|auto009293,5
gnl|WGS:NHYD|auto009295,2
gnl|WGS:NHYD|auto009297,18
gnl|WGS:NHYD|auto009299,11
gnl|WGS:NHYD|auto009301,5
gnl|WGS:NHYD|auto009303,13
gnl|WGS:NHYD|auto009305,10
gnl|WGS:NHYD|auto009307,8
gnl|WGS:NHYD|auto009309,10
gnl|WGS:NHYD|auto009311,2
gnl|WGS:NHYD|auto009321,3
gnl|WGS:NHYD|auto009327,5
gnl|WGS:NHYD|auto009329,4
gnl|WGS:NHYD|auto009331,3
gnl|WGS:NHYD|auto009335,3
gnl|WGS:NHYD|auto009337,5
gnl|WGS:NHYD|auto009343,3
gnl|WGS:NHYD|auto009349,3
gnl|WGS:NHYD|auto009351,15
gnl|WGS:NHYD|auto009353,3
gnl|WGS:NHYD|auto009355,12
gnl|WGS:NHYD|auto009357,15
gnl|WGS:NHYD|auto009361,14
gnl|WGS:NHYD|auto009367,2
gnl|WGS:NHYD|auto009371,2
gnl|WGS:NHYD|auto009377,3
gnl|WGS:NHYD|auto009387,18
gnl|WGS:NHYD|auto009389,2
gnl|WGS:NHYD|auto009392,1
gnl|WGS:NHYD|auto009399,1
gnl|WGS:NHYD|auto009403,4
gnl|WGS:NHYD|auto009415,9
gnl|WGS:NHYD|auto009419,1
gnl|WGS:NHYD|auto009425,2
gnl|WGS:NHYD|auto009431,6
gnl|WGS:NHYD|auto009433,4
gnl|WGS:NHYD|auto009439,3
gnl|WGS:NHYD|auto009441,3
gnl|WGS:NHYD|auto009443,5
gnl|WGS:NHYD|auto009445,3
gnl|WGS:NHYD|auto009447,4
gnl|WGS:NHYD|auto009449,7
gnl|WGS:NHYD|auto009451,5
gnl|WGS:NHYD|auto009453,5
gnl|WGS:NHYD|auto009455,9
gnl|WGS:NHYD|auto009457,3
gnl|WGS:NHYD|auto009465,1
gnl|WGS:NHYD|auto009468,1
gnl|WGS:NHYD|auto009473,3
gnl|WGS:NHYD|auto009477,2
gnl|WGS:NHYD|auto009482,1
gnl|WGS:NHYD|auto009485,16
gnl|WGS:NHYD|auto009487,10
gnl|WGS:NHYD|auto009489,6
gnl|WGS:NHYD|auto009491,2
gnl|WGS:NHYD|auto009493,10
gnl|WGS:NHYD|auto009495,15
gnl|WGS:NHYD|auto009497,7
gnl|WGS:NHYD|auto009501,4
gnl|WGS:NHYD|auto009505,9
gnl|WGS:NHYD|auto009507,12
gnl|WGS:NHYD|auto009509,2
gnl|WGS:NHYD|auto009511,9
gnl|WGS:NHYD|auto009515,17
gnl|WGS:NHYD|auto009517,5
gnl|WGS:NHYD|auto009519,3
gnl|WGS:NHYD|auto009521,2
gnl|WGS:NHYD|auto009529,9
gnl|WGS:NHYD|auto009531,4
gnl|WGS:NHYD|auto009533,3
gnl|WGS:NHYD|auto009535,5
gnl|WGS:NHYD|auto009539,4
gnl|WGS:NHYD|auto009549,8
gnl|WGS:NHYD|auto009551,1
gnl|WGS:NHYD|auto009557,3
gnl|WGS:NHYD|auto009559,10
gnl|WGS:NHYD|auto009561,9
gnl|WGS:NHYD|auto009563,12
gnl|WGS:NHYD|auto009565,4
gnl|WGS:NHYD|auto009567,2
gnl|WGS:NHYD|auto009569,5
gnl|WGS:NHYD|auto009571,7
gnl|WGS:NHYD|auto009579,3
gnl|WGS:NHYD|auto009583,2
gnl|WGS:NHYD|auto009585,1
gnl|WGS:NHYD|auto009597,7
gnl|WGS:NHYD|auto009599,6
gnl|WGS:NHYD|auto009603,11
gnl|WGS:NHYD|auto009605,9
gnl|WGS:NHYD|auto009607,5
gnl|WGS:NHYD|auto009609,12
gnl|WGS:NHYD|auto009611,6
gnl|WGS:NHYD|auto009615,4
gnl|WGS:NHYD|auto009617,9
gnl|WGS:NHYD|auto009619,10
gnl|WGS:NHYD|auto009621,10
gnl|WGS:NHYD|auto009623,7
gnl|WGS:NHYD|auto009625,29
gnl|WGS:NHYD|auto009627,17
gnl|WGS:NHYD|auto009629,4
gnl|WGS:NHYD|auto009631,11
gnl|WGS:NHYD|auto009633,4
gnl|WGS:NHYD|auto009637,4
gnl|WGS:NHYD|auto009639,10
gnl|WGS:NHYD|auto009641,3
gnl|WGS:NHYD|auto009645,12
gnl|WGS:NHYD|auto009649,3
gnl|WGS:NHYD|auto009650,1
gnl|WGS:NHYD|auto009653,3
gnl|WGS:NHYD|auto009655,9
gnl|WGS:NHYD|auto009657,7
gnl|WGS:NHYD|auto009659,13
gnl|WGS:NHYD|auto009661,5
gnl|WGS:NHYD|auto009663,7
gnl|WGS:NHYD|auto009665,4
gnl|WGS:NHYD|auto009667,3
gnl|WGS:NHYD|auto009669,3
gnl|WGS:NHYD|auto009671,27
gnl|WGS:NHYD|auto009673,8
gnl|WGS:NHYD|auto009679,15
gnl|WGS:NHYD|auto009681,4
gnl|WGS:NHYD|auto009685,2
gnl|WGS:NHYD|auto009693,1
gnl|WGS:NHYD|auto009695,2
gnl|WGS:NHYD|auto009703,4
gnl|WGS:NHYD|auto009705,8
gnl|WGS:NHYD|auto009707,7
gnl|WGS:NHYD|auto009711,4
gnl|WGS:NHYD|auto009713,5
gnl|WGS:NHYD|auto009717,5
gnl|WGS:NHYD|auto009723,4
gnl|WGS:NHYD|auto009729,5
gnl|WGS:NHYD|auto009731,5
gnl|WGS:NHYD|auto009733,14
gnl|WGS:NHYD|auto009735,13
gnl|WGS:NHYD|auto009737,8
gnl|WGS:NHYD|auto009739,3
gnl|WGS:NHYD|auto009741,6
gnl|WGS:NHYD|auto009743,8
gnl|WGS:NHYD|auto009745,9
gnl|WGS:NHYD|auto009753,2
gnl|WGS:NHYD|auto009759,5
gnl|WGS:NHYD|auto009761,6
gnl|WGS:NHYD|auto009763,7
gnl|WGS:NHYD|auto009765,12
gnl|WGS:NHYD|auto009767,2
gnl|WGS:NHYD|auto009769,6
