generation,rank_1,rank_2,swapAccepted
1496000,1,4,1
1497000,3,4,0
1498000,3,4,0
1499000,1,3,1
1500000,1,3,0
1501000,2,3,1
1502000,2,3,1
1503000,2,3,1
1504000,2,3,1
1505000,2,3,1
1506000,2,4,1
1507000,2,4,1
1508000,1,3,0
1509000,2,4,1
1510000,2,3,1
1511000,1,4,0
1512000,3,4,1
1513000,1,4,0
1514000,1,4,0
1515000,3,4,1
1516000,1,2,1
1517000,1,2,1
1518000,1,4,0
1519000,1,4,0
1520000,2,3,1
1521000,1,2,1
1522000,2,3,1
1523000,3,4,1
1524000,1,4,1
1525000,1,3,0
1526000,1,4,1
1527000,1,4,1
1528000,2,3,1
1529000,2,4,1
1530000,3,4,1
1531000,2,3,1
1532000,1,2,1
1533000,1,3,1
1534000,1,4,1
1535000,2,4,1
1536000,1,4,1
1537000,3,4,1
1538000,1,3,0
1539000,3,4,0
1540000,3,4,1
1541000,1,4,0
1542000,1,3,1
1543000,1,4,1
1544000,1,4,1
1545000,1,2,1
1546000,2,4,1
1547000,1,3,1
1548000,1,4,1
1549000,2,4,1
1550000,2,4,0
1551000,2,4,0
1552000,2,4,1
1553000,1,4,1
1554000,2,3,1
1555000,2,3,1
1556000,2,4,1
1557000,1,3,1
1558000,1,3,1
1559000,2,4,1
1560000,1,3,0
1561000,1,3,1
1562000,1,4,1
1563000,2,3,1
1564000,2,4,1
1565000,1,3,1
1566000,2,4,1
1567000,2,4,1
1568000,2,3,1
1569000,2,4,1
1570000,2,4,0
1571000,1,2,1
1572000,1,4,0
1573000,1,2,1
1574000,3,4,1
1575000,1,3,1
1576000,2,4,0
1577000,1,2,1
1578000,2,4,1
1579000,1,2,1
1580000,1,4,1
1581000,1,2,1
1582000,1,3,0
1583000,3,4,1
1584000,1,3,1
1585000,1,3,1
1586000,3,4,1
1587000,1,4,0
1588000,2,4,1
1589000,1,2,1
1590000,1,3,1
1591000,1,2,1
1592000,2,4,1
1593000,2,3,1
1594000,1,4,0
1595000,1,3,1
1596000,3,4,0
1597000,2,4,1
1598000,1,2,1
1599000,1,2,1
1600000,1,2,1
1601000,1,2,1
1602000,1,3,1
1603000,1,3,0
1604000,2,4,1
1605000,1,3,1
1606000,1,2,1
1607000,1,2,1
1608000,3,4,1
1609000,2,4,1
1610000,1,2,1
1611000,2,3,1
1612000,2,3,1
1613000,2,3,0
1614000,1,3,1
1615000,3,4,1
1616000,1,2,1
1617000,2,4,1
1618000,1,3,1
1619000,2,4,0
1620000,2,3,1
1621000,3,4,1
1622000,1,3,0
1623000,2,4,1
1624000,1,2,1
1625000,1,4,1
1626000,1,2,1
1627000,1,2,1
1628000,2,4,1
1629000,1,2,1
1630000,3,4,1
1631000,3,4,1
1632000,3,4,1
1633000,2,4,1
1634000,1,3,1
1635000,3,4,1
1636000,1,2,0
1637000,2,3,1
1638000,1,3,0
1639000,2,4,1
1640000,3,4,1
1641000,3,4,1
1642000,2,4,1
1643000,1,3,0
1644000,1,3,0
1645000,1,3,1
1646000,3,4,1
1647000,2,4,1
1648000,3,4,0
1649000,1,4,1
1650000,3,4,1
1651000,1,3,1
1652000,2,3,0
1653000,1,2,1
1654000,3,4,1
1655000,2,4,1
1656000,1,4,0
1657000,1,2,1
1658000,1,2,1
1659000,1,2,1
1660000,1,3,1
1661000,2,4,1
1662000,2,3,0
1663000,1,4,1
1664000,2,3,1
1665000,2,3,1
1666000,2,3,1
1667000,1,2,0
1668000,1,2,1
1669000,1,3,1
1670000,1,2,1
1671000,1,3,1
1672000,1,4,1
1673000,1,3,1
1674000,1,2,1
1675000,3,4,0
1676000,3,4,1
1677000,3,4,1
1678000,1,2,1
1679000,2,4,1
1680000,3,4,1
1681000,1,4,1
1682000,2,3,1
1683000,1,2,0
1684000,1,2,1
1685000,2,3,0
1686000,2,3,0
1687000,1,3,0
1688000,3,4,1
1689000,3,4,1
1690000,1,3,1
1691000,1,4,1
1692000,1,4,0
1693000,2,4,1
1694000,3,4,1
1695000,3,4,1
1696000,2,3,1
1697000,2,3,1
1698000,1,4,0
1699000,2,4,1
1700000,2,4,0
1701000,2,4,1
1702000,1,2,1
1703000,1,2,1
1704000,1,4,1
1705000,2,4,1
1706000,1,2,1
1707000,2,3,1
1708000,2,4,1
1709000,1,2,1
1710000,1,4,1
1711000,1,3,1
1712000,1,2,1
1713000,2,3,1
1714000,1,3,1
1715000,2,4,1
1716000,2,4,1
1717000,1,4,0
1718000,1,3,1
1719000,2,3,1
1720000,3,4,1
1721000,2,3,1
1722000,2,4,0
1723000,1,3,1
1724000,2,4,1
1725000,2,4,1
1726000,1,3,1
1727000,2,3,1
1728000,1,4,1
1729000,2,4,1
1730000,3,4,1
1731000,1,3,1
1732000,1,3,1
1733000,2,4,1
1734000,1,3,1
1735000,3,4,1
1736000,1,4,0
1737000,3,4,0
1738000,1,4,0
1739000,1,3,1
1740000,1,4,0
1741000,2,4,0
1742000,1,2,1
1743000,1,2,1
1744000,1,4,0
1745000,1,4,0
1746000,2,4,0
1747000,2,4,1
1748000,3,4,1
1749000,2,4,1
1750000,2,4,0
1751000,1,4,0
1752000,1,3,1
1753000,2,3,1
1754000,3,4,0
1755000,2,4,0
1756000,2,3,1
1757000,1,3,1
1758000,1,2,1
1759000,2,3,1
1760000,2,3,1
1761000,1,3,0
1762000,1,4,1
1763000,1,4,1
1764000,2,4,1
1765000,2,4,1
1766000,3,4,1
1767000,2,3,0
1768000,1,2,1
1769000,1,4,0
1770000,1,3,1
1771000,1,2,1
1772000,1,3,1
1773000,3,4,1
1774000,1,4,1
1775000,1,4,1
1776000,2,4,1
1777000,3,4,1
1778000,2,4,0
1779000,3,4,1
1780000,2,3,0
1781000,2,3,1
1782000,2,3,1
1783000,2,4,0
1784000,2,4,0
1785000,2,4,1
1786000,2,4,1
1787000,2,3,0
1788000,3,4,1
1789000,1,2,1
1790000,3,4,1
1791000,1,3,1
1792000,3,4,1
1793000,2,3,1
1794000,2,4,1
1795000,1,4,0
1796000,2,4,0
1797000,1,3,1
1798000,2,3,0
1799000,1,4,0
1800000,2,4,0
1801000,1,2,1
1802000,2,3,1
1803000,2,4,1
1804000,1,2,1
1805000,1,2,1
1806000,2,4,1
1807000,1,4,0
1808000,2,4,0
1809000,1,3,1
1810000,2,3,1
1811000,2,4,1
1812000,1,2,1
1813000,1,4,1
1814000,2,3,0
1815000,1,2,1
1816000,1,3,0
1817000,1,3,0
1818000,3,4,1
1819000,1,2,1
1820000,2,4,0
1821000,3,4,1
1822000,2,3,0
1823000,1,3,1
1824000,2,4,0
1825000,2,3,1
1826000,3,4,1
1827000,1,4,1
1828000,2,4,0
1829000,1,2,1
1830000,1,2,1
1831000,2,3,0
1832000,1,3,0
1833000,3,4,1
1834000,3,4,1
1835000,2,3,0
1836000,1,2,1
1837000,2,4,1
1838000,1,4,1
1839000,1,3,0
1840000,2,3,1
1841000,1,3,0
1842000,1,2,1
1843000,1,3,1
1844000,2,4,1
1845000,1,2,1
1846000,2,3,1
1847000,2,3,1
1848000,1,4,1
1849000,1,2,1
1850000,2,3,1
1851000,2,4,1
1852000,2,4,1
1853000,1,3,1
1854000,1,3,0
1855000,2,3,1
1856000,1,2,1
1857000,2,4,1
1858000,2,4,1
1859000,1,3,1
1860000,1,2,1
1861000,1,2,0
1862000,2,4,1
1863000,3,4,1
1864000,1,2,1
1865000,3,4,1
1866000,1,4,0
1867000,2,3,1
1868000,1,3,1
1869000,1,3,1
1870000,1,2,1
1871000,2,4,1
1872000,2,3,1
1873000,1,3,1
1874000,1,3,0
1875000,1,4,1
1876000,2,3,1
1877000,3,4,0
1878000,1,4,0
1879000,1,2,0
1880000,1,2,1
1881000,3,4,1
1882000,2,3,1
1883000,2,4,1
1884000,1,3,1
1885000,1,2,1
1886000,2,4,0
1887000,3,4,1
1888000,1,4,1
1889000,2,3,0
1890000,3,4,1
1891000,1,3,1
1892000,3,4,1
1893000,1,4,0
1894000,3,4,1
1895000,2,3,1
1896000,1,4,0
1897000,2,3,1
1898000,1,3,0
1899000,2,3,0
1900000,1,3,1
1901000,2,4,0
1902000,3,4,1
1903000,1,2,1
1904000,2,4,1
1905000,2,3,1
1906000,2,3,1
1907000,1,2,1
1908000,1,2,1
1909000,2,4,0
1910000,3,4,1
1911000,2,4,0
1912000,2,3,1
1913000,3,4,1
1914000,2,3,1
1915000,1,2,0
1916000,1,2,1
1917000,2,4,0
1918000,2,4,1
1919000,1,2,1
1920000,2,3,0
1921000,2,3,1
1922000,2,3,1
1923000,2,4,1
1924000,2,3,1
1925000,2,4,1
1926000,1,4,0
1927000,3,4,0
1928000,2,3,1
1929000,1,2,1
1930000,1,4,0
1931000,2,4,0
1932000,3,4,1
1933000,1,4,0
1934000,2,3,0
1935000,1,3,0
1936000,1,3,1
1937000,1,3,1
1938000,1,3,0
1939000,1,2,1
1940000,2,4,0
1941000,3,4,1
1942000,2,4,0
1943000,1,4,0
1944000,2,4,0
1945000,1,4,0
1946000,1,3,0
1947000,1,2,1
1948000,2,3,0
1949000,1,3,0
1950000,1,3,1
1951000,1,4,1
1952000,2,4,0
1953000,1,4,1
1954000,1,4,1
1955000,1,4,1
1956000,3,4,1
1957000,1,4,1
1958000,1,4,0
1959000,1,2,1
1960000,1,3,1
1961000,1,4,0
1962000,2,3,1
1963000,2,3,1
1964000,1,4,0
1965000,3,4,0
1966000,1,3,1
1967000,1,4,0
1968000,2,4,0
1969000,3,4,1
1970000,1,4,0
1971000,2,4,0
1972000,1,4,0
1973000,2,3,0
1974000,1,3,1
1975000,1,3,1
1976000,1,3,0
1977000,1,4,0
1978000,3,4,1
1979000,1,2,1
1980000,2,3,1
1981000,1,4,0
1982000,2,4,1
1983000,1,3,1
1984000,1,3,1
1985000,3,4,0
1986000,1,4,0
1987000,2,3,1
1988000,1,2,1
1989000,2,3,0
1990000,1,3,0
1991000,1,2,1
1992000,1,3,1
1993000,1,3,1
1994000,2,3,0
1995000,2,4,1
1996000,3,4,1
1997000,3,4,0
1998000,2,3,1
1999000,1,3,0
2000000,2,4,0
2001000,2,4,0
2002000,3,4,1
2003000,1,3,0
2004000,1,3,0
2005000,2,4,1
2006000,1,2,0
2007000,3,4,1
2008000,3,4,1
2009000,1,4,1
2010000,1,4,1
2011000,1,4,0
2012000,2,4,1
2013000,3,4,1
2014000,1,2,1
2015000,3,4,1
2016000,2,4,0
2017000,2,4,0
2018000,2,3,1
2019000,1,4,0
2020000,1,4,0
2021000,2,4,1
2022000,1,2,0
2023000,1,4,1
2024000,2,3,1
2025000,3,4,1
2026000,1,2,1
2027000,1,2,1
2028000,3,4,0
2029000,3,4,0
2030000,2,4,1
2031000,2,3,1
2032000,2,4,1
2033000,2,3,1
2034000,1,4,1
2035000,2,4,1
2036000,1,4,1
2037000,1,3,1
2038000,1,3,0
2039000,2,4,1
2040000,3,4,1
2041000,2,4,0
2042000,1,4,0
2043000,1,4,0
2044000,2,3,1
2045000,1,3,1
2046000,1,3,1
2047000,1,2,1
2048000,3,4,1
2049000,1,2,1
2050000,2,3,1
2051000,1,3,0
2052000,1,3,0
2053000,1,3,0
2054000,1,2,1
2055000,3,4,1
2056000,1,4,1
2057000,2,3,1
2058000,1,3,1
2059000,2,4,0
2060000,3,4,1
2061000,1,4,0
2062000,1,4,0
2063000,3,4,1
2064000,2,4,0
2065000,3,4,1
2066000,1,3,0
2067000,1,4,0
2068000,2,3,1
2069000,1,3,1
2070000,1,3,1
2071000,1,4,0
2072000,2,4,1
2073000,1,4,0
2074000,3,4,0
2075000,1,4,0
2076000,2,4,1
2077000,2,4,1
2078000,3,4,1
2079000,1,4,1
2080000,2,3,1
2081000,1,3,1
2082000,2,3,1
2083000,2,3,1
2084000,1,3,1
2085000,1,4,1
2086000,3,4,1
2087000,1,4,1
2088000,2,4,1
2089000,2,4,1
2090000,3,4,1
2091000,3,4,1
2092000,2,4,1
2093000,1,4,1
2094000,1,2,1
2095000,2,3,1
2096000,1,3,0
2097000,2,3,0
2098000,3,4,0
2099000,3,4,1
2100000,3,4,1
2101000,1,3,0
2102000,1,4,0
2103000,2,4,0
2104000,1,3,1
2105000,1,4,0
2106000,1,4,1
2107000,1,2,1
2108000,1,3,0
2109000,2,4,1
2110000,2,4,1
2111000,2,3,1
2112000,1,3,1
2113000,2,4,0
2114000,2,3,1
2115000,1,3,1
2116000,3,4,1
2117000,2,4,0
2118000,1,3,0
2119000,1,4,0
2120000,1,3,0
2121000,2,4,1
2122000,3,4,1
2123000,3,4,1
2124000,2,3,1
2125000,2,3,1
2126000,1,2,1
2127000,1,2,1
2128000,1,3,0
2129000,2,3,1
2130000,2,4,1
2131000,2,4,0
2132000,2,3,1
2133000,2,4,1
2134000,2,4,1
2135000,3,4,0
2136000,3,4,1
2137000,1,3,0
2138000,1,2,1
2139000,1,4,1
2140000,1,4,0
2141000,1,2,1
2142000,2,3,0
2143000,1,2,1
2144000,1,4,0
2145000,3,4,1
2146000,1,4,1
2147000,1,3,1
2148000,1,3,1
2149000,2,4,1
2150000,1,4,1
2151000,2,3,0
2152000,3,4,1
2153000,1,3,0
2154000,2,3,1
2155000,1,3,1
2156000,3,4,1
2157000,1,3,0
2158000,3,4,1
2159000,3,4,1
2160000,1,2,0
2161000,2,3,1
2162000,1,3,1
2163000,1,4,1
2164000,1,2,1
2165000,3,4,1
2166000,1,4,1
2167000,1,3,0
2168000,1,3,0
2169000,3,4,1
2170000,1,4,1
2171000,1,2,1
2172000,3,4,1
2173000,3,4,0
2174000,2,3,1
2175000,1,2,0
2176000,1,3,1
2177000,1,3,1
2178000,3,4,1
2179000,1,2,1
2180000,3,4,1
2181000,1,3,1
2182000,2,3,1
2183000,1,3,1
2184000,1,2,1
2185000,1,4,1
2186000,1,3,1
2187000,1,4,1
2188000,2,3,0
2189000,1,3,0
2190000,2,3,1
2191000,2,4,0
2192000,1,2,1
2193000,3,4,0
2194000,3,4,0
2195000,2,4,1
2196000,1,2,1
2197000,2,4,1
2198000,3,4,1
2199000,1,2,1
2200000,1,4,1
2201000,1,2,0
2202000,2,3,1
2203000,1,2,1
2204000,1,4,1
2205000,2,4,0
2206000,1,4,0
2207000,1,4,0
2208000,1,2,1
2209000,3,4,1
2210000,1,3,0
2211000,2,4,0
2212000,2,4,1
2213000,3,4,1
2214000,1,4,0
2215000,3,4,1
2216000,2,4,1
2217000,2,4,0
2218000,1,3,1
2219000,2,3,1
2220000,1,4,1
2221000,1,2,1
2222000,2,3,1
2223000,1,3,0
2224000,3,4,0
2225000,2,3,1
2226000,1,3,0
2227000,1,3,1
2228000,1,3,1
2229000,2,4,1
2230000,1,2,1
2231000,3,4,0
2232000,1,3,1
2233000,3,4,1
2234000,3,4,1
2235000,1,2,1
2236000,2,4,0
2237000,2,4,0
2238000,2,4,0
2239000,3,4,1
2240000,2,3,1
2241000,1,4,0
2242000,3,4,1
2243000,3,4,1
2244000,1,4,0
2245000,3,4,0
2246000,2,3,1
2247000,2,4,0
2248000,3,4,1
2249000,1,3,0
2250000,1,2,1
2251000,3,4,1
2252000,1,2,1
2253000,2,3,1
2254000,3,4,0
2255000,2,3,1
2256000,1,2,1
2257000,1,4,0
2258000,1,2,1
2259000,1,3,0
2260000,1,4,0
2261000,2,3,1
2262000,3,4,1
2263000,1,2,0
2264000,2,3,0
2265000,1,3,0
2266000,3,4,1
2267000,2,3,1
2268000,1,3,0
2269000,1,4,0
2270000,3,4,1
2271000,1,3,1
2272000,2,3,1
2273000,1,2,1
2274000,2,3,1
2275000,2,4,0
2276000,2,4,0
2277000,2,4,1
2278000,2,3,1
2279000,1,2,1
2280000,1,3,1
2281000,1,2,1
2282000,3,4,1
2283000,3,4,1
2284000,1,2,0
2285000,1,2,1
2286000,1,3,1
2287000,2,3,1
2288000,2,4,1
2289000,1,2,1
2290000,1,3,1
2291000,1,2,1
2292000,1,2,1
2293000,2,3,1
2294000,1,2,1
2295000,2,4,0
2296000,1,4,0
2297000,1,3,1
2298000,2,4,1
2299000,1,3,1
2300000,1,3,0
2301000,2,4,1
2302000,3,4,1
2303000,2,4,1
2304000,2,4,1
2305000,3,4,1
2306000,1,4,1
2307000,2,3,0
2308000,2,4,1
2309000,3,4,1
2310000,3,4,1
2311000,1,4,1
2312000,1,2,1
2313000,1,2,1
2314000,3,4,1
2315000,1,2,1
2316000,2,3,1
2317000,1,3,1
2318000,1,3,1
2319000,1,3,1
2320000,2,4,1
2321000,2,4,1
2322000,2,3,1
2323000,2,3,1
2324000,1,2,1
2325000,2,4,1
2326000,1,3,1
2327000,1,2,1
2328000,1,2,1
2329000,1,2,1
2330000,1,4,1
2331000,2,4,0
2332000,1,3,0
2333000,1,2,1
2334000,3,4,1
2335000,2,4,1
2336000,1,3,1
2337000,3,4,1
2338000,2,4,1
2339000,2,3,1
2340000,1,2,1
2341000,1,3,1
2342000,1,4,0
2343000,2,3,1
2344000,1,2,1
2345000,2,4,0
2346000,2,4,0
2347000,1,3,1
2348000,3,4,0
2349000,1,4,1
2350000,3,4,0
2351000,2,4,1
2352000,1,3,1
2353000,1,3,1
2354000,1,2,1
2355000,3,4,0
2356000,3,4,1
2357000,1,3,1
2358000,1,2,1
2359000,1,2,1
2360000,2,4,1
2361000,1,2,1
2362000,1,2,1
2363000,2,3,1
2364000,2,3,1
2365000,2,3,1
2366000,2,3,1
2367000,2,4,0
2368000,2,4,1
2369000,2,3,0
2370000,3,4,1
2371000,1,3,1
2372000,1,4,0
2373000,1,3,1
2374000,3,4,1
2375000,3,4,1
2376000,2,3,1
2377000,2,4,1
2378000,2,4,1
2379000,2,3,1
2380000,1,4,0
2381000,1,3,1
2382000,2,4,1
2383000,1,4,1
2384000,1,3,1
2385000,2,3,1
2386000,1,3,1
2387000,2,4,1
2388000,2,3,1
2389000,2,3,1
2390000,2,3,1
2391000,1,3,1
2392000,1,3,1
2393000,1,3,1
2394000,1,3,0
2395000,1,3,0
2396000,1,4,0
2397000,1,4,0
2398000,2,3,1
2399000,1,4,0
2400000,1,4,0
2401000,1,4,1
2402000,1,4,1
2403000,2,4,1
2404000,3,4,1
2405000,1,3,0
2406000,1,4,1
2407000,1,4,1
2408000,2,3,1
2409000,1,2,0
2410000,1,3,1
2411000,3,4,1
2412000,1,3,1
2413000,1,3,0
2414000,3,4,1
2415000,1,2,0
2416000,2,3,1
2417000,1,3,0
2418000,2,4,1
2419000,2,4,1
2420000,1,3,1
2421000,2,3,1
2422000,2,3,1
2423000,1,4,1
2424000,1,3,1
2425000,3,4,1
2426000,1,2,1
2427000,3,4,1
2428000,2,4,0
2429000,1,2,1
2430000,3,4,1
2431000,1,2,1
2432000,3,4,1
2433000,2,4,0
2434000,1,4,0
2435000,1,3,1
2436000,1,4,1
2437000,3,4,1
2438000,2,4,1
2439000,3,4,1
2440000,1,2,1
2441000,1,4,0
2442000,1,4,0
2443000,1,3,1
2444000,1,3,1
2445000,1,3,1
2446000,1,3,1
2447000,2,4,1
2448000,2,4,1
2449000,1,3,1
2450000,1,4,1
2451000,3,4,1
2452000,1,2,1
2453000,1,3,1
2454000,3,4,1
2455000,1,4,1
2456000,1,3,1
2457000,3,4,1
2458000,1,3,0
2459000,2,3,1
2460000,1,4,0
2461000,1,3,1
2462000,1,4,1
2463000,2,3,1
2464000,1,2,1
2465000,2,3,1
2466000,2,3,1
2467000,2,4,1
2468000,3,4,1
2469000,1,4,1
2470000,1,2,1
2471000,2,3,1
2472000,2,4,1
2473000,1,2,1
2474000,3,4,1
2475000,1,2,1
2476000,2,3,1
2477000,3,4,1
2478000,1,4,1
2479000,2,3,1
2480000,1,3,1
2481000,1,4,0
2482000,3,4,1
2483000,1,2,1
2484000,3,4,1
2485000,1,2,0
2486000,1,2,1
2487000,1,3,1
2488000,2,4,0
2489000,1,3,1
2490000,1,3,1
2491000,1,2,1
2492000,3,4,1
2493000,2,3,0
2494000,2,3,1
2495000,2,4,1
2496000,2,3,1
2497000,3,4,1
2498000,2,3,0
2499000,3,4,1
2500000,1,3,0
2501000,2,4,0
2502000,1,2,1
2503000,1,4,0
2504000,1,3,0
2505000,1,2,1
2506000,1,4,1
2507000,2,3,1
2508000,2,3,1
2509000,1,2,1
2510000,2,3,1
2511000,2,3,1
2512000,2,3,1
2513000,2,3,0
2514000,2,4,1
2515000,2,3,1
2516000,2,3,1
2517000,1,3,0
2518000,2,3,1
2519000,2,3,1
2520000,3,4,1
2521000,1,4,0
2522000,1,4,0
2523000,3,4,1
2524000,3,4,1
2525000,2,3,1
2526000,3,4,0
2527000,3,4,1
2528000,2,3,1
2529000,1,3,1
2530000,2,3,1
2531000,1,2,1
2532000,3,4,1
2533000,1,2,1
2534000,2,4,0
2535000,3,4,0
2536000,1,4,1
2537000,3,4,1
2538000,2,3,1
2539000,3,4,1
2540000,2,4,1
2541000,1,4,1
2542000,2,3,1
2543000,3,4,0
2544000,1,3,1
2545000,1,4,0
2546000,1,4,0
2547000,1,3,0
2548000,1,2,1
2549000,3,4,1
2550000,1,2,1
2551000,2,4,0
2552000,3,4,1
2553000,2,3,1
2554000,2,3,1
2555000,1,4,0
2556000,2,3,1
2557000,2,3,1
2558000,1,2,1
2559000,1,2,1
2560000,2,4,1
2561000,1,4,1
2562000,1,4,1
2563000,1,4,1
2564000,1,4,1
2565000,2,4,1
2566000,2,3,0
2567000,3,4,1
2568000,3,4,1
2569000,1,2,1
2570000,3,4,1
2571000,3,4,1
2572000,1,4,0
2573000,1,2,1
2574000,3,4,1
2575000,2,4,0
2576000,1,2,1
2577000,2,3,1
2578000,1,3,1
2579000,3,4,1
2580000,1,3,0
2581000,1,3,1
2582000,1,2,1
2583000,3,4,1
2584000,2,4,1
2585000,1,3,1
2586000,1,4,1
2587000,1,3,0
2588000,3,4,1
2589000,1,3,1
2590000,1,3,1
2591000,1,3,1
2592000,2,4,0
2593000,1,2,1
2594000,1,2,1
2595000,2,3,1
2596000,1,2,1
2597000,2,4,0
2598000,1,4,1
2599000,1,4,1
2600000,1,2,1
2601000,3,4,1
2602000,1,2,0
2603000,2,3,1
2604000,1,4,1
2605000,2,4,1
2606000,1,2,1
2607000,1,4,0
2608000,1,4,1
2609000,2,4,1
2610000,1,2,1
2611000,1,2,1
2612000,2,3,1
2613000,2,4,1
2614000,3,4,0
2615000,1,2,1
2616000,1,4,0
2617000,2,3,1
2618000,2,3,1
2619000,2,3,1
2620000,1,2,1
2621000,3,4,1
2622000,2,4,0
2623000,2,3,0
2624000,2,3,1
2625000,1,4,0
2626000,1,3,1
2627000,1,2,1
2628000,1,2,1
2629000,2,3,1
2630000,1,4,0
2631000,1,3,1
2632000,1,4,0
2633000,3,4,1
2634000,1,4,1
2635000,2,4,1
2636000,1,4,1
2637000,1,2,0
2638000,2,4,1
2639000,2,4,0
2640000,1,3,1
2641000,2,4,0
2642000,2,3,1
2643000,1,4,1
2644000,1,2,1
2645000,1,4,1
2646000,2,3,1
2647000,1,2,1
2648000,1,4,1
2649000,2,4,1
2650000,2,3,1
2651000,1,2,1
2652000,1,2,1
2653000,1,4,0
2654000,1,3,1
2655000,2,4,1
2656000,1,3,1
2657000,2,3,1
2658000,1,4,0
2659000,2,3,0
2660000,1,2,1
2661000,2,3,1
2662000,1,4,1
2663000,2,4,1
2664000,1,3,1
2665000,1,3,0
2666000,1,2,1
2667000,2,3,0
2668000,1,3,0
2669000,3,4,1
2670000,3,4,1
2671000,1,3,0
2672000,1,3,1
2673000,2,4,1
2674000,1,4,1
2675000,3,4,1
2676000,1,2,0
2677000,1,4,1
2678000,3,4,1
2679000,1,4,0
2680000,1,2,1
2681000,2,3,1
2682000,2,4,1
2683000,1,3,1
2684000,3,4,1
2685000,1,3,1
2686000,2,4,1
2687000,1,4,1
2688000,1,2,0
2689000,2,3,1
2690000,1,2,1
2691000,1,3,0
2692000,1,4,1
2693000,1,3,0
2694000,2,3,1
2695000,1,2,0
2696000,1,4,1
2697000,1,3,0
2698000,1,4,1
2699000,2,3,1
2700000,1,2,1
2701000,1,3,1
2702000,3,4,1
2703000,1,4,1
2704000,1,4,1
2705000,1,4,1
2706000,1,4,0
2707000,1,3,1
2708000,2,4,0
2709000,3,4,1
2710000,2,4,0
2711000,1,2,1
2712000,2,4,1
2713000,2,3,1
2714000,1,4,1
2715000,2,3,1
2716000,1,2,1
2717000,2,3,0
2718000,2,4,1
2719000,3,4,1
2720000,2,4,0
2721000,3,4,0
2722000,3,4,1
2723000,2,4,0
2724000,1,3,1
2725000,3,4,1
2726000,2,4,0
2727000,2,4,1
2728000,1,2,1
2729000,2,4,1
2730000,1,3,1
2731000,1,2,1
2732000,2,3,1
2733000,1,2,0
2734000,3,4,1
2735000,1,4,1
2736000,1,2,0
2737000,3,4,1
2738000,1,4,0
2739000,1,3,1
2740000,2,3,1
2741000,1,4,1
2742000,2,4,1
2743000,2,3,0
2744000,1,4,1
2745000,2,4,0
2746000,1,4,1
2747000,1,2,1
2748000,2,3,1
2749000,2,4,1
2750000,1,2,1
2751000,1,2,1
2752000,2,3,1
2753000,1,4,0
2754000,1,4,0
2755000,2,3,1
2756000,2,3,1
2757000,2,3,1
2758000,2,4,1
2759000,1,4,1
2760000,3,4,1
2761000,1,4,0
2762000,2,3,1
2763000,1,3,0
2764000,2,3,1
2765000,2,3,1
2766000,3,4,1
2767000,1,2,1
2768000,3,4,1
2769000,1,4,0
2770000,2,4,0
2771000,3,4,1
2772000,1,4,0
2773000,2,4,0
2774000,1,2,1
2775000,1,2,1
2776000,2,4,0
2777000,1,2,1
2778000,3,4,1
2779000,1,4,1
2780000,2,3,1
2781000,2,4,1
2782000,1,2,1
2783000,1,3,1
2784000,2,3,1
2785000,3,4,1
2786000,1,2,1
2787000,2,4,1
2788000,2,4,1
2789000,1,2,1
2790000,2,4,0
2791000,1,3,1
2792000,3,4,1
2793000,2,3,1
2794000,2,3,1
2795000,2,4,1
2796000,3,4,1
2797000,2,4,0
2798000,1,3,1
2799000,2,3,0
2800000,3,4,1
2801000,2,4,0
2802000,1,2,1
2803000,1,2,1
2804000,1,4,0
2805000,1,3,1
2806000,1,3,1
2807000,2,4,1
2808000,1,4,1
2809000,2,4,1
2810000,2,3,0
2811000,1,3,1
2812000,3,4,1
2813000,2,3,1
2814000,1,2,1
2815000,1,4,1
2816000,3,4,1
2817000,3,4,1
2818000,2,3,1
2819000,3,4,1
2820000,2,3,1
2821000,2,3,1
2822000,3,4,1
2823000,1,4,0
2824000,2,4,0
2825000,2,4,1
2826000,2,3,1
2827000,2,3,1
2828000,2,3,0
2829000,1,2,1
2830000,3,4,1
2831000,1,2,1
2832000,1,4,0
2833000,1,3,1
2834000,1,3,1
2835000,2,4,1
2836000,2,3,1
2837000,1,4,0
2838000,1,2,1
2839000,3,4,1
2840000,1,4,1
2841000,1,3,1
2842000,1,4,1
2843000,1,3,1
2844000,1,4,1
2845000,1,3,1
2846000,1,2,1
2847000,2,4,0
2848000,2,3,1
2849000,3,4,0
2850000,3,4,1
2851000,1,2,0
2852000,2,4,1
2853000,3,4,1
2854000,2,3,1
2855000,2,3,1
2856000,2,3,0
2857000,1,4,1
2858000,1,4,1
2859000,2,3,1
2860000,2,4,0
2861000,3,4,0
2862000,2,4,1
2863000,1,2,1
2864000,1,2,1
2865000,1,3,0
2866000,2,4,1
2867000,2,3,1
2868000,2,3,1
2869000,2,4,1
2870000,1,4,1
2871000,1,3,1
2872000,2,3,1
2873000,1,4,1
2874000,1,2,1
2875000,1,4,1
2876000,3,4,1
2877000,2,3,0
2878000,1,4,1
2879000,1,3,1
2880000,1,3,1
2881000,2,3,1
2882000,3,4,1
2883000,1,4,1
2884000,2,3,1
2885000,2,4,0
2886000,1,3,0
2887000,3,4,1
2888000,1,3,1
2889000,1,2,1
2890000,1,4,0
2891000,2,4,1
2892000,3,4,0
2893000,2,4,1
